order_id,customer_id,channel,order_date,total_amount,status
O013737,C02049,販売代理店,2024-03-17,457100,完了
O013738,C04649,販売代理店,2024-10-03,148400,完了
O013739,C04727,ECサイト,2025-01-14,251400,完了
O013740,C01311,直営店,2024-09-18,225700,完了
O013741,C00784,販売代理店,2022-07-18,509900,完了
O013742,C01279,ECサイト,2022-07-27,226600,完了
O013743,C02803,直営店,2022-12-29,221000,キャンセル
O013744,C02339,販売代理店,2024-12-26,136600,完了
O013745,C03617,直営店,2024-06-15,124200,完了
O013746,C04089,ECサイト,2022-03-28,28300,キャンセル
O013747,C04164,販売代理店,2022-07-20,116400,完了
O013748,C04191,販売代理店,2025-01-02,182600,処理中
O013749,C01147,直営店,2023-09-15,152200,完了
O013750,C04180,ECサイト,2024-11-03,204600,完了
O013751,C00935,直営店,2023-07-04,277200,完了
O013752,C00139,ECサイト,2024-11-17,43800,完了
O013753,C02516,直営店,2024-02-14,78000,完了
O013754,C04405,直営店,2022-11-02,254500,完了
O013755,C04581,ECサイト,2023-11-06,260400,完了
O013756,C01715,販売代理店,2025-01-06,181000,完了
O013757,C02855,販売代理店,2024-07-23,216500,完了
O013758,C03460,直営店,2023-02-27,491600,完了
O013759,C02299,直営店,2024-10-13,150800,処理中
O013760,C01329,販売代理店,2023-02-06,142400,完了
O013761,C02940,販売代理店,2025-03-13,286800,完了
O013762,C04000,直営店,2024-03-06,158700,完了
O013763,C02288,ECサイト,2023-03-11,8800,完了
O013764,C03138,ECサイト,2024-01-14,170100,完了
O013765,C01038,直営店,2024-06-03,204600,完了
O013766,C04396,ECサイト,2023-03-23,175600,完了
O013767,C00817,販売代理店,2023-07-04,460400,完了
O013768,C01691,販売代理店,2025-01-20,159500,完了
O013769,C03987,販売代理店,2024-11-16,170400,キャンセル
O013770,C04189,直営店,2023-09-02,159000,完了
O013771,C04182,販売代理店,2025-01-07,283900,完了
O013772,C01731,ECサイト,2024-07-28,53900,完了
O013773,C04183,販売代理店,2022-04-09,63000,キャンセル
O013774,C01992,直営店,2023-09-29,140800,完了
O013775,C03088,販売代理店,2025-01-24,86400,完了
O013776,C00610,販売代理店,2023-06-23,242900,完了
O013777,C01590,販売代理店,2023-09-26,257900,処理中
O013778,C03692,ECサイト,2023-10-20,147000,完了
O013779,C03966,直営店,2024-04-04,328800,完了
O013780,C03431,直営店,2024-12-26,276100,キャンセル
O013781,C01834,販売代理店,2022-06-07,464700,完了
O013782,C03896,販売代理店,2022-05-18,208500,完了
O013783,C03046,販売代理店,2023-08-23,18300,キャンセル
O013784,C00832,直営店,2022-11-16,264600,完了
O013785,C03478,直営店,2022-12-21,224000,完了
O013786,C04883,販売代理店,2022-06-30,92800,処理中
O013787,C03596,直営店,2024-12-16,456300,完了
O013788,C02861,販売代理店,2022-06-21,360000,処理中
O013789,C02290,直営店,2023-08-12,306500,完了
O013790,C02498,販売代理店,2024-10-04,313300,完了
O013791,C00836,直営店,2023-02-27,88200,完了
O013792,C02155,販売代理店,2023-01-18,189800,完了
O013793,C03965,販売代理店,2023-08-20,156900,完了
O013794,C00629,販売代理店,2022-04-27,184200,完了
O013795,C03308,ECサイト,2024-07-25,157700,完了
O013796,C04286,直営店,2024-06-11,672300,完了
O013797,C00541,直営店,2023-04-27,196400,完了
O013798,C03601,販売代理店,2025-02-27,260300,完了
O013799,C01620,ECサイト,2023-04-05,203200,完了
O013800,C04316,ECサイト,2022-06-26,448500,完了
O013801,C04810,直営店,2022-04-08,234500,完了
O013802,C02276,販売代理店,2023-08-10,48300,完了
O013803,C00371,販売代理店,2023-12-24,114700,完了
O013804,C02376,ECサイト,2022-06-03,372400,完了
O013805,C01597,直営店,2022-07-07,27400,完了
O013806,C02303,直営店,2024-07-06,219000,完了
O013807,C00375,直営店,2023-11-19,91600,完了
O013808,C01704,直営店,2023-01-03,198400,完了
O013809,C02186,ECサイト,2022-12-12,28900,完了
O013810,C03533,販売代理店,2022-04-07,274400,完了
O013811,C00895,販売代理店,2022-05-15,82400,完了
O013812,C04215,販売代理店,2024-04-18,258200,完了
O013813,C01812,直営店,2023-01-16,203200,キャンセル
O013814,C04170,ECサイト,2022-06-30,402700,完了
O013815,C01411,直営店,2024-01-06,328900,完了
O013816,C03107,直営店,2022-12-11,26900,完了
O013817,C03404,販売代理店,2024-11-19,256400,完了
O013818,C04948,ECサイト,2023-01-04,98000,完了
O013819,C01563,販売代理店,2024-02-06,208800,完了
O013820,C04328,ECサイト,2023-06-18,615500,完了
O013821,C00666,直営店,2023-05-01,427400,完了
O013822,C03443,ECサイト,2022-11-19,289800,完了
O013823,C01086,販売代理店,2024-10-10,238700,完了
O013824,C04019,販売代理店,2023-05-29,251800,処理中
O013825,C03818,販売代理店,2023-05-12,22200,完了
O013826,C02590,ECサイト,2024-08-13,95900,完了
O013827,C02506,ECサイト,2023-04-07,375700,完了
O013828,C02012,直営店,2024-11-04,485900,キャンセル
O013829,C04110,直営店,2023-03-25,195300,完了
O013830,C01147,販売代理店,2023-03-09,155400,完了
O013831,C00955,販売代理店,2022-11-18,405300,完了
O013832,C04411,直営店,2024-11-24,267000,完了
O013833,C00623,直営店,2022-04-12,150000,処理中
O013834,C00151,ECサイト,2024-07-01,184800,完了
O013835,C03841,直営店,2024-03-11,184100,完了
O013836,C02559,直営店,2024-12-27,21900,完了
O013837,C02051,販売代理店,2023-08-25,158800,処理中
O013838,C02638,ECサイト,2022-08-11,102800,完了
O013839,C00844,ECサイト,2024-10-25,234800,完了
O013840,C02885,ECサイト,2024-02-10,329000,完了
O013841,C02593,販売代理店,2024-12-21,115500,完了
O013842,C00865,ECサイト,2024-05-18,130000,完了
O013843,C04359,販売代理店,2024-01-09,244300,処理中
O013844,C03582,直営店,2023-12-30,77000,完了
O013845,C02597,ECサイト,2024-03-13,147800,完了
O013846,C04132,直営店,2024-10-14,120600,完了
O013847,C00110,ECサイト,2023-10-19,246500,処理中
O013848,C02520,ECサイト,2023-08-20,172600,完了
O013849,C01487,販売代理店,2024-11-11,106600,完了
O013850,C04368,販売代理店,2023-12-20,410400,完了
O013851,C00047,販売代理店,2025-01-01,223200,処理中
O013852,C03928,ECサイト,2024-12-05,239100,処理中
O013853,C00309,直営店,2024-08-15,525900,完了
O013854,C01725,直営店,2022-05-24,246400,完了
O013855,C03903,ECサイト,2023-03-28,143600,完了
O013856,C00566,ECサイト,2024-01-27,213200,完了
O013857,C00654,ECサイト,2024-01-30,270000,完了
O013858,C01195,ECサイト,2024-02-03,232400,完了
O013859,C02006,直営店,2023-06-24,250100,完了
O013860,C03962,ECサイト,2024-04-11,121600,完了
O013861,C01030,ECサイト,2023-07-23,85000,完了
O013862,C03040,販売代理店,2022-09-14,262400,完了
O013863,C01455,直営店,2023-09-14,457400,完了
O013864,C04760,販売代理店,2024-06-02,42600,完了
O013865,C01465,販売代理店,2022-04-01,318400,完了
O013866,C04951,直営店,2022-11-04,92400,完了
O013867,C02530,ECサイト,2023-04-05,101200,完了
O013868,C02396,販売代理店,2022-10-14,162100,完了
O013869,C02749,ECサイト,2025-03-17,372300,完了
O013870,C00751,ECサイト,2024-10-05,122500,完了
O013871,C04920,販売代理店,2024-05-02,357500,完了
O013872,C01602,ECサイト,2024-06-26,236200,完了
O013873,C04512,直営店,2023-07-19,442700,完了
O013874,C01050,ECサイト,2022-07-26,194400,完了
O013875,C01114,直営店,2023-05-21,281800,完了
O013876,C00153,販売代理店,2025-02-10,300100,完了
O013877,C03927,直営店,2022-07-12,355900,完了
O013878,C02196,販売代理店,2023-06-29,381000,完了
O013879,C01165,直営店,2023-12-31,155100,キャンセル
O013880,C00753,直営店,2023-11-12,231200,完了
O013881,C04161,ECサイト,2022-06-29,430400,完了
O013882,C00606,ECサイト,2024-10-07,123000,完了
O013883,C02942,直営店,2022-07-31,115200,完了
O013884,C02194,直営店,2023-11-25,25800,完了
O013885,C00448,直営店,2023-01-19,329700,完了
O013886,C02666,直営店,2022-05-10,162000,完了
O013887,C02751,ECサイト,2024-09-01,67200,完了
O013888,C03649,ECサイト,2023-09-08,192200,完了
O013889,C00150,ECサイト,2022-05-28,97100,完了
O013890,C02412,ECサイト,2023-09-16,223100,処理中
O013891,C03796,直営店,2023-11-07,316400,完了
O013892,C00739,ECサイト,2025-01-15,145500,完了
O013893,C01613,直営店,2023-09-19,223600,完了
O013894,C02123,直営店,2023-03-18,188600,完了
O013895,C03049,直営店,2024-10-26,307500,完了
O013896,C00168,販売代理店,2023-01-01,156800,完了
O013897,C01279,ECサイト,2023-02-12,135800,完了
O013898,C04524,販売代理店,2025-02-15,57400,完了
O013899,C04451,直営店,2024-07-18,242200,完了
O013900,C01043,直営店,2024-10-04,246800,キャンセル
O013901,C02560,ECサイト,2024-11-18,46500,完了
O013902,C03763,販売代理店,2022-09-10,149200,完了
O013903,C04674,ECサイト,2024-03-09,260900,完了
O013904,C01107,直営店,2022-05-14,96100,完了
O013905,C03645,ECサイト,2022-07-07,148400,完了
O013906,C01510,直営店,2022-12-07,24000,完了
O013907,C00366,ECサイト,2023-12-11,285400,完了
O013908,C00516,直営店,2025-01-08,291800,完了
O013909,C01127,直営店,2022-06-20,51100,完了
O013910,C04566,ECサイト,2024-04-28,582000,完了
O013911,C01089,ECサイト,2023-10-02,308300,完了
O013912,C00504,ECサイト,2024-07-30,416400,キャンセル
O013913,C02963,ECサイト,2023-04-15,328600,完了
O013914,C00418,販売代理店,2023-06-26,89300,完了
O013915,C03955,直営店,2024-11-24,73800,完了
O013916,C01215,販売代理店,2023-07-17,422600,処理中
O013917,C00791,ECサイト,2024-02-08,61600,完了
O013918,C02765,ECサイト,2024-11-28,336400,完了
O013919,C01633,直営店,2024-05-30,204200,処理中
O013920,C03893,直営店,2024-09-18,152500,完了
O013921,C00673,ECサイト,2023-08-07,15200,完了
O013922,C03677,販売代理店,2022-08-23,30800,完了
O013923,C03408,販売代理店,2024-06-28,200400,完了
O013924,C03293,販売代理店,2024-05-19,119600,処理中
O013925,C03386,ECサイト,2023-03-25,172000,完了
O013926,C04258,直営店,2023-07-24,199800,完了
O013927,C00070,直営店,2023-05-04,7200,完了
O013928,C00768,ECサイト,2023-08-02,197400,完了
O013929,C00762,ECサイト,2025-01-11,126300,キャンセル
O013930,C02854,直営店,2025-02-28,381900,処理中
O013931,C04766,直営店,2022-10-03,87100,完了
O013932,C04059,ECサイト,2022-10-17,363800,完了
O013933,C04813,直営店,2022-04-08,120500,完了
O013934,C03175,直営店,2023-12-11,342600,完了
O013935,C03793,販売代理店,2022-10-24,297300,完了
O013936,C01999,直営店,2024-05-02,40200,完了
O013937,C01125,ECサイト,2023-06-03,80400,完了
O013938,C04410,ECサイト,2023-05-18,117900,完了
O013939,C03407,販売代理店,2022-06-02,281300,完了
O013940,C03771,ECサイト,2025-01-11,302800,処理中
O013941,C02585,直営店,2023-01-20,298200,完了
O013942,C03935,直営店,2025-02-09,41700,完了
O013943,C02517,販売代理店,2022-09-18,460200,完了
O013944,C04011,販売代理店,2025-03-10,22400,完了
O013945,C03525,ECサイト,2024-02-27,266700,完了
O013946,C01490,ECサイト,2024-07-16,217200,処理中
O013947,C04079,販売代理店,2024-06-12,90500,完了
O013948,C03468,販売代理店,2022-05-27,364600,完了
O013949,C00887,直営店,2023-12-02,351200,完了
O013950,C00478,直営店,2022-06-21,61600,完了
O013951,C04953,販売代理店,2024-09-06,92400,完了
O013952,C04581,直営店,2024-06-29,122100,完了
O013953,C00808,直営店,2023-07-25,369000,完了
O013954,C02146,販売代理店,2023-09-17,36900,完了
O013955,C04745,直営店,2024-06-26,319800,完了
O013956,C03404,販売代理店,2024-06-08,19200,完了
O013957,C04554,ECサイト,2024-10-22,15100,完了
O013958,C03277,ECサイト,2024-03-06,263600,キャンセル
O013959,C03787,ECサイト,2024-07-11,111300,完了
O013960,C02772,販売代理店,2022-08-14,214800,完了
O013961,C01370,販売代理店,2023-04-02,147200,完了
O013962,C02374,ECサイト,2022-08-09,543300,完了
O013963,C02265,販売代理店,2022-05-14,116900,完了
O013964,C01324,販売代理店,2022-09-08,363500,完了
O013965,C04257,ECサイト,2023-02-12,503600,完了
O013966,C01029,ECサイト,2025-01-17,494200,完了
O013967,C03871,販売代理店,2023-01-08,523100,完了
O013968,C01306,ECサイト,2024-05-02,250900,完了
O013969,C04584,販売代理店,2023-12-15,234000,完了
O013970,C03826,販売代理店,2022-11-14,348000,完了
O013971,C03397,販売代理店,2025-02-06,446400,完了
O013972,C00914,直営店,2024-06-13,185500,完了
O013973,C04072,ECサイト,2022-06-06,147200,処理中
O013974,C03062,販売代理店,2023-08-12,278800,完了
O013975,C01426,販売代理店,2023-05-29,227500,完了
O013976,C02667,ECサイト,2022-10-31,439100,処理中
O013977,C03291,販売代理店,2024-03-04,222600,完了
O013978,C03786,ECサイト,2023-04-26,186200,完了
O013979,C00623,販売代理店,2023-05-17,324500,完了
O013980,C02530,販売代理店,2023-08-28,402000,完了
O013981,C01366,直営店,2024-05-13,402200,完了
O013982,C01653,ECサイト,2022-07-26,408400,完了
O013983,C01728,直営店,2024-02-16,513900,完了
O013984,C00404,ECサイト,2023-03-18,289800,完了
O013985,C02889,直営店,2023-01-12,129600,完了
O013986,C03173,販売代理店,2024-06-19,293900,完了
O013987,C00199,ECサイト,2022-11-16,289000,完了
O013988,C04555,販売代理店,2024-07-10,364000,完了
O013989,C03667,販売代理店,2023-08-26,68800,完了
O013990,C03204,販売代理店,2022-11-27,262500,完了
O013991,C02388,直営店,2023-10-10,256400,キャンセル
O013992,C04112,ECサイト,2024-05-04,129600,完了
O013993,C03963,ECサイト,2023-11-29,299500,完了
O013994,C01039,販売代理店,2023-02-26,98700,完了
O013995,C04622,販売代理店,2023-12-08,258000,完了
O013996,C01673,直営店,2023-10-27,253400,完了
O013997,C04184,直営店,2022-05-25,381200,完了
O013998,C01680,販売代理店,2022-04-10,322300,処理中
O013999,C04682,ECサイト,2023-01-25,69300,処理中
O014000,C02061,ECサイト,2022-11-18,237600,完了
O014001,C02412,直営店,2023-01-01,288800,キャンセル
O014002,C00796,直営店,2024-08-16,102500,完了
O014003,C03751,販売代理店,2022-05-27,307400,完了
O014004,C02149,ECサイト,2022-08-04,141600,完了
O014005,C00759,ECサイト,2024-11-07,118700,完了
O014006,C02384,ECサイト,2023-01-26,229400,完了
O014007,C03387,販売代理店,2025-02-10,471500,完了
O014008,C02985,直営店,2023-04-24,413600,完了
O014009,C03299,ECサイト,2023-06-05,109800,完了
O014010,C01036,販売代理店,2023-06-04,311000,完了
O014011,C03120,販売代理店,2023-10-01,272500,完了
O014012,C01358,販売代理店,2022-04-08,428500,完了
O014013,C04898,ECサイト,2023-10-04,138000,完了
O014014,C00720,ECサイト,2022-12-04,121600,完了
O014015,C04416,ECサイト,2022-11-28,285800,処理中
O014016,C04267,直営店,2025-02-15,328400,完了
O014017,C03263,販売代理店,2025-02-02,162600,キャンセル
O014018,C00421,直営店,2022-08-10,366300,完了
O014019,C02971,ECサイト,2022-11-12,460100,完了
O014020,C03250,販売代理店,2022-11-07,43800,完了
O014021,C03841,販売代理店,2024-06-28,212000,完了
O014022,C01959,販売代理店,2022-07-25,587300,完了
O014023,C04442,ECサイト,2024-02-18,53000,完了
O014024,C02446,ECサイト,2023-05-05,51100,完了
O014025,C03915,販売代理店,2022-06-23,356800,完了
O014026,C03046,ECサイト,2022-09-01,75600,完了
O014027,C02443,直営店,2023-07-30,23000,完了
O014028,C02363,販売代理店,2025-01-07,143500,完了
O014029,C03192,販売代理店,2025-03-06,243500,完了
O014030,C01840,販売代理店,2023-04-15,333600,完了
O014031,C03706,ECサイト,2022-08-25,234400,完了
O014032,C04877,販売代理店,2023-05-08,190100,完了
O014033,C00204,ECサイト,2023-04-14,279200,完了
O014034,C01146,ECサイト,2024-12-03,222300,キャンセル
O014035,C04971,ECサイト,2023-07-13,135800,完了
O014036,C02680,ECサイト,2023-08-05,146200,完了
O014037,C00106,直営店,2025-01-08,180400,完了
O014038,C04716,ECサイト,2024-08-14,341700,完了
O014039,C03227,ECサイト,2024-11-15,12000,処理中
O014040,C00198,ECサイト,2023-02-10,225300,処理中
O014041,C01971,ECサイト,2024-07-07,430400,完了
O014042,C04201,ECサイト,2024-05-26,133600,完了
O014043,C03393,販売代理店,2023-06-03,319700,完了
O014044,C02885,販売代理店,2023-04-09,264900,完了
O014045,C02152,直営店,2023-08-24,157000,完了
O014046,C00232,直営店,2023-09-16,206900,処理中
O014047,C00984,販売代理店,2025-01-03,111300,完了
O014048,C03386,ECサイト,2024-07-17,523800,完了
O014049,C01514,販売代理店,2023-07-03,247200,完了
O014050,C04918,直営店,2023-07-04,67400,完了
O014051,C03134,直営店,2022-07-02,49200,完了
O014052,C03756,販売代理店,2024-01-13,210000,完了
O014053,C00930,販売代理店,2024-08-07,223200,完了
O014054,C03177,販売代理店,2025-02-27,365800,キャンセル
O014055,C04244,ECサイト,2023-01-02,196000,処理中
O014056,C00484,ECサイト,2023-05-16,333300,完了
O014057,C02730,直営店,2023-06-25,33000,完了
O014058,C00300,直営店,2024-11-08,282900,処理中
O014059,C03624,ECサイト,2023-05-28,131600,完了
O014060,C00157,販売代理店,2024-10-29,409400,完了
O014061,C02461,販売代理店,2025-02-10,182500,完了
O014062,C01082,ECサイト,2024-06-21,124600,完了
O014063,C04473,直営店,2022-08-29,676600,処理中
O014064,C02563,販売代理店,2023-08-16,512500,完了
O014065,C00930,ECサイト,2024-05-28,280500,完了
O014066,C01631,直営店,2023-03-14,352000,完了
O014067,C00495,直営店,2023-12-09,70400,完了
O014068,C00431,ECサイト,2023-05-26,122800,完了
O014069,C04211,ECサイト,2022-10-12,155200,完了
O014070,C01167,ECサイト,2025-01-24,461100,完了
O014071,C01925,ECサイト,2024-05-14,271800,完了
O014072,C02592,販売代理店,2023-07-27,59400,完了
O014073,C03299,ECサイト,2022-07-03,188200,完了
O014074,C04186,直営店,2022-09-28,372100,完了
O014075,C01575,直営店,2024-04-29,122400,完了
O014076,C04648,直営店,2022-09-15,409900,完了
O014077,C00791,直営店,2024-03-04,67800,完了
O014078,C03806,ECサイト,2025-03-10,191400,完了
O014079,C00648,販売代理店,2024-03-08,116400,完了
O014080,C00677,ECサイト,2024-10-09,552500,完了
O014081,C01400,販売代理店,2024-03-17,373900,完了
O014082,C02804,ECサイト,2025-02-21,311700,処理中
O014083,C00421,直営店,2023-11-02,269900,完了
O014084,C03472,直営店,2025-03-21,353800,完了
O014085,C01811,直営店,2024-01-03,280400,完了
O014086,C03181,販売代理店,2025-01-31,207200,完了
O014087,C03573,販売代理店,2025-03-22,257300,完了
O014088,C02093,直営店,2024-12-03,425200,完了
O014089,C00210,販売代理店,2025-03-24,389700,完了
O014090,C03550,直営店,2022-10-11,100900,処理中
O014091,C03013,直営店,2024-06-06,267800,完了
O014092,C02829,直営店,2024-08-15,208000,完了
O014093,C04765,販売代理店,2022-11-20,293100,完了
O014094,C03284,販売代理店,2024-09-02,287200,完了
O014095,C02080,ECサイト,2024-01-15,354100,完了
O014096,C02913,販売代理店,2024-02-14,56000,完了
O014097,C03723,ECサイト,2022-09-19,96600,完了
O014098,C02939,直営店,2023-11-24,649100,完了
O014099,C01958,ECサイト,2023-10-23,411500,キャンセル
O014100,C04013,販売代理店,2024-03-07,210600,完了
O014101,C02836,ECサイト,2023-11-01,390400,完了
O014102,C01047,販売代理店,2023-07-16,420200,完了
O014103,C01492,販売代理店,2024-05-02,98800,完了
O014104,C04896,ECサイト,2022-11-02,5400,完了
O014105,C01082,ECサイト,2022-08-11,184500,完了
O014106,C00667,ECサイト,2022-09-02,97700,完了
O014107,C03976,販売代理店,2025-02-26,59900,完了
O014108,C04194,販売代理店,2022-11-20,297000,完了
O014109,C01395,販売代理店,2023-04-20,317600,完了
O014110,C03561,直営店,2025-02-01,97000,完了
O014111,C01049,直営店,2022-08-08,129000,完了
O014112,C03561,直営店,2022-12-02,148100,完了
O014113,C03224,販売代理店,2022-09-10,324800,完了
O014114,C03958,販売代理店,2024-01-03,124500,処理中
O014115,C00298,ECサイト,2022-08-12,193800,完了
O014116,C00414,ECサイト,2023-10-02,153600,処理中
O014117,C02901,直営店,2024-01-18,193800,完了
O014118,C03492,ECサイト,2024-03-10,100800,完了
O014119,C00366,ECサイト,2022-05-30,12500,完了
O014120,C01388,直営店,2025-02-20,149300,完了
O014121,C03967,直営店,2023-08-12,82900,完了
O014122,C02045,直営店,2022-09-17,72400,完了
O014123,C04496,販売代理店,2023-04-18,130600,完了
O014124,C02746,販売代理店,2023-08-18,162400,キャンセル
O014125,C02700,ECサイト,2025-02-04,147600,完了
O014126,C03536,直営店,2023-01-21,348100,キャンセル
O014127,C03976,直営店,2023-03-18,184500,完了
O014128,C01541,販売代理店,2024-10-21,218100,完了
O014129,C04948,ECサイト,2022-07-17,359200,キャンセル
O014130,C02349,直営店,2025-01-12,206000,完了
O014131,C00538,販売代理店,2022-10-16,437200,完了
O014132,C04253,ECサイト,2023-03-30,304500,完了
O014133,C00448,直営店,2024-07-04,201600,処理中
O014134,C00444,ECサイト,2024-06-17,303700,完了
O014135,C01819,ECサイト,2023-05-30,340700,完了
O014136,C01998,販売代理店,2024-08-01,178200,完了
O014137,C02298,販売代理店,2024-12-13,37500,キャンセル
O014138,C02968,販売代理店,2022-12-14,276600,完了
O014139,C04556,ECサイト,2023-11-22,361600,完了
O014140,C01408,販売代理店,2023-01-04,292700,完了
O014141,C02942,直営店,2024-09-18,103200,完了
O014142,C00664,ECサイト,2023-06-13,337700,キャンセル
O014143,C01084,ECサイト,2024-06-08,214000,完了
O014144,C02985,販売代理店,2025-02-07,115600,処理中
O014145,C04041,直営店,2023-10-25,180000,完了
O014146,C02952,販売代理店,2022-05-11,13700,完了
O014147,C03056,直営店,2022-08-30,94000,完了
O014148,C02904,直営店,2024-06-22,381500,完了
O014149,C01043,直営店,2022-03-29,383700,完了
O014150,C04667,販売代理店,2022-03-28,407400,完了
O014151,C03661,ECサイト,2024-01-20,90100,完了
O014152,C03179,販売代理店,2024-08-21,57600,完了
O014153,C04814,直営店,2023-11-20,316200,キャンセル
O014154,C04845,直営店,2022-06-17,183700,完了
O014155,C03223,ECサイト,2022-11-17,491500,完了
O014156,C01025,直営店,2024-09-01,48600,処理中
O014157,C01939,販売代理店,2023-09-16,456500,完了
O014158,C04044,ECサイト,2022-07-16,189200,完了
O014159,C03779,販売代理店,2024-07-09,130800,完了
O014160,C03212,ECサイト,2023-01-12,243100,処理中
O014161,C03430,ECサイト,2024-02-29,261100,完了
O014162,C02146,販売代理店,2022-10-13,167400,完了
O014163,C02072,販売代理店,2023-02-10,302400,完了
O014164,C03106,直営店,2024-04-21,344800,完了
O014165,C02420,ECサイト,2024-05-27,323400,処理中
O014166,C04724,販売代理店,2024-07-21,30400,完了
O014167,C01794,販売代理店,2023-04-15,111100,処理中
O014168,C01729,販売代理店,2022-07-26,219100,完了
O014169,C00127,直営店,2023-06-25,222200,完了
O014170,C01660,直営店,2023-06-29,6900,完了
O014171,C03294,ECサイト,2023-10-13,20700,完了
O014172,C03966,ECサイト,2023-06-14,125400,キャンセル
O014173,C00919,販売代理店,2024-10-18,44800,完了
O014174,C03572,ECサイト,2025-02-02,384400,完了
O014175,C00794,販売代理店,2023-01-10,229800,完了
O014176,C04593,ECサイト,2024-05-16,469500,完了
O014177,C02829,販売代理店,2024-04-01,374400,完了
O014178,C00647,直営店,2022-05-24,438300,完了
O014179,C04122,直営店,2025-02-03,267300,完了
O014180,C03007,ECサイト,2024-04-22,62400,完了
O014181,C02737,販売代理店,2023-09-30,11200,完了
O014182,C04954,直営店,2025-03-16,292600,完了
O014183,C00696,直営店,2023-04-12,189700,完了
O014184,C03670,販売代理店,2025-02-21,36600,完了
O014185,C01374,販売代理店,2022-07-31,297400,完了
O014186,C02928,ECサイト,2024-05-07,221600,完了
O014187,C04954,直営店,2024-05-30,103600,完了
O014188,C02942,直営店,2022-11-15,240800,完了
O014189,C03820,直営店,2025-02-20,90400,完了
O014190,C04347,ECサイト,2024-10-12,276800,完了
O014191,C03039,販売代理店,2024-01-09,57600,完了
O014192,C02020,ECサイト,2025-01-01,443900,完了
O014193,C04513,直営店,2024-12-03,211900,完了
O014194,C02999,販売代理店,2023-12-29,11900,完了
O014195,C00949,販売代理店,2022-09-16,261100,完了
O014196,C02361,ECサイト,2023-05-06,355100,完了
O014197,C04343,ECサイト,2024-03-21,38800,完了
O014198,C00262,販売代理店,2024-08-25,70800,完了
O014199,C03362,直営店,2024-04-30,312500,完了
O014200,C02812,販売代理店,2024-11-04,60800,完了
O014201,C03005,ECサイト,2024-01-28,54800,完了
O014202,C01078,直営店,2023-07-05,290700,完了
O014203,C04442,販売代理店,2023-01-19,327700,完了
O014204,C01668,販売代理店,2024-04-05,152800,完了
O014205,C00639,販売代理店,2024-11-28,332800,完了
O014206,C00175,直営店,2022-06-16,253500,完了
O014207,C04603,ECサイト,2024-09-27,656100,完了
O014208,C03646,ECサイト,2024-10-28,197600,完了
O014209,C03767,直営店,2024-04-09,153400,完了
O014210,C01143,直営店,2023-06-08,306500,キャンセル
O014211,C03197,ECサイト,2024-05-09,52000,完了
O014212,C03151,直営店,2023-03-09,279300,完了
O014213,C03903,ECサイト,2022-03-31,193200,完了
O014214,C03271,ECサイト,2024-05-09,161600,処理中
O014215,C00584,直営店,2022-11-30,11600,処理中
O014216,C02703,直営店,2022-09-28,203000,完了
O014217,C04632,直営店,2023-01-29,77100,処理中
O014218,C03563,販売代理店,2024-05-10,228800,完了
O014219,C02840,販売代理店,2022-07-17,339900,完了
O014220,C01882,直営店,2023-04-26,232700,完了
O014221,C01331,ECサイト,2023-09-06,119300,処理中
O014222,C00422,販売代理店,2024-10-14,127700,完了
O014223,C02625,直営店,2024-11-25,296800,処理中
O014224,C04757,ECサイト,2023-03-14,261200,処理中
O014225,C02762,販売代理店,2023-10-29,58200,完了
O014226,C01804,販売代理店,2022-07-09,496400,完了
O014227,C03471,ECサイト,2024-05-08,521000,処理中
O014228,C02204,ECサイト,2023-08-16,336600,完了
O014229,C02926,直営店,2023-07-03,375300,キャンセル
O014230,C01914,直営店,2022-06-04,236700,完了
O014231,C00640,販売代理店,2024-07-14,302400,完了
O014232,C02530,販売代理店,2024-12-13,387500,完了
O014233,C03811,ECサイト,2024-12-04,115100,完了
O014234,C04676,直営店,2023-09-17,128000,完了
O014235,C03037,直営店,2023-12-27,260000,完了
O014236,C02826,ECサイト,2023-01-03,49600,完了
O014237,C03179,直営店,2022-11-16,338000,完了
O014238,C03000,直営店,2024-05-19,104900,処理中
O014239,C00848,ECサイト,2023-03-14,342000,完了
O014240,C04662,販売代理店,2022-11-29,327300,キャンセル
O014241,C03491,ECサイト,2023-11-04,115800,キャンセル
O014242,C00307,直営店,2023-10-19,313500,完了
O014243,C03393,ECサイト,2023-12-13,150400,完了
O014244,C02213,販売代理店,2023-03-09,22000,完了
O014245,C00108,ECサイト,2023-07-27,108400,完了
O014246,C01537,販売代理店,2025-02-23,27800,完了
O014247,C02677,販売代理店,2022-11-11,224500,完了
O014248,C03412,販売代理店,2025-03-11,145000,完了
O014249,C04615,ECサイト,2022-08-29,38500,完了
O014250,C03375,ECサイト,2024-05-16,237500,完了
O014251,C02224,ECサイト,2022-08-07,230100,完了
O014252,C02941,販売代理店,2024-03-12,197400,完了
O014253,C03486,ECサイト,2022-09-26,134400,完了
O014254,C04341,直営店,2024-04-13,271600,処理中
O014255,C04256,ECサイト,2023-03-20,146300,完了
O014256,C04476,販売代理店,2025-03-04,300300,完了
O014257,C03691,直営店,2024-03-02,323200,完了
O014258,C00358,直営店,2023-03-23,305200,完了
O014259,C02531,販売代理店,2023-11-19,90900,完了
O014260,C02236,直営店,2023-01-09,272600,完了
