order_item_id,order_id,product_id,quantity,unit_price
OI0058571,O019467,P0020,1,9600
OI0058572,O019467,P0088,7,22000
OI0058573,O019467,P0001,5,12300
OI0058574,O019467,P0076,8,18300
OI0058575,O019467,P0032,6,20900
OI0058576,O019468,P0026,6,14600
OI0058577,O019469,P0083,4,26000
OI0058578,O019469,P0014,5,11900
OI0058579,O019469,P0005,1,24300
OI0058580,O019470,P0062,6,12000
OI0058581,O019471,P0029,2,30000
OI0058582,O019472,P0001,7,12300
OI0058583,O019473,P0073,7,23100
OI0058584,O019473,P0004,7,26300
OI0058585,O019473,P0066,6,8800
OI0058586,O019473,P0064,5,19400
OI0058587,O019473,P0058,5,7700
OI0058588,O019474,P0077,4,10800
OI0058589,O019474,P0033,3,20600
OI0058590,O019474,P0067,7,24800
OI0058591,O019474,P0076,7,18300
OI0058592,O019475,P0034,2,24900
OI0058593,O019475,P0028,7,14800
OI0058594,O019475,P0090,4,14800
OI0058595,O019476,P0012,2,12600
OI0058596,O019476,P0047,3,19500
OI0058597,O019476,P0047,1,19500
OI0058598,O019476,P0028,4,14800
OI0058599,O019477,P0068,5,25800
OI0058600,O019477,P0057,8,8900
OI0058601,O019477,P0067,8,24800
OI0058602,O019478,P0095,2,19500
OI0058603,O019478,P0075,2,27300
OI0058604,O019478,P0010,1,23100
OI0058605,O019478,P0082,8,15800
OI0058606,O019478,P0097,5,27000
OI0058607,O019479,P0061,8,5300
OI0058608,O019479,P0026,8,14600
OI0058609,O019479,P0098,1,5800
OI0058610,O019479,P0021,6,18100
OI0058611,O019480,P0032,3,20900
OI0058612,O019480,P0087,1,11200
OI0058613,O019480,P0097,3,27000
OI0058614,O019480,P0072,7,7500
OI0058615,O019481,P0009,7,20100
OI0058616,O019481,P0085,1,8600
OI0058617,O019481,P0061,8,5300
OI0058618,O019482,P0086,8,15300
OI0058619,O019482,P0006,2,18800
OI0058620,O019482,P0075,5,27300
OI0058621,O019483,P0020,6,9600
OI0058622,O019483,P0089,8,7300
OI0058623,O019483,P0075,2,27300
OI0058624,O019483,P0017,7,12500
OI0058625,O019484,P0054,8,15300
OI0058626,O019484,P0067,5,24800
OI0058627,O019485,P0081,2,12500
OI0058628,O019485,P0100,7,27800
OI0058629,O019486,P0083,8,26000
OI0058630,O019486,P0078,8,15900
OI0058631,O019487,P0092,5,26800
OI0058632,O019487,P0078,4,15900
OI0058633,O019487,P0051,2,13700
OI0058634,O019488,P0054,7,15300
OI0058635,O019488,P0051,2,13700
OI0058636,O019489,P0061,4,5300
OI0058637,O019489,P0052,4,28900
OI0058638,O019489,P0100,7,27800
OI0058639,O019489,P0048,6,22700
OI0058640,O019489,P0007,6,16000
OI0058641,O019490,P0039,6,15800
OI0058642,O019490,P0071,1,19500
OI0058643,O019490,P0055,6,22400
OI0058644,O019490,P0089,6,7300
OI0058645,O019490,P0015,3,28900
OI0058646,O019491,P0061,2,5300
OI0058647,O019492,P0063,8,7300
OI0058648,O019492,P0022,3,21200
OI0058649,O019492,P0072,1,7500
OI0058650,O019493,P0017,2,12500
OI0058651,O019493,P0060,2,9300
OI0058652,O019494,P0036,5,19800
OI0058653,O019494,P0091,2,18200
OI0058654,O019494,P0042,8,26600
OI0058655,O019494,P0086,2,15300
OI0058656,O019495,P0058,3,7700
OI0058657,O019495,P0006,7,18800
OI0058658,O019495,P0038,3,7300
OI0058659,O019496,P0045,5,11200
OI0058660,O019496,P0013,3,25800
OI0058661,O019496,P0039,3,15800
OI0058662,O019497,P0081,6,12500
OI0058663,O019498,P0012,1,12600
OI0058664,O019498,P0041,8,20500
OI0058665,O019499,P0016,2,13800
OI0058666,O019499,P0039,5,15800
OI0058667,O019499,P0068,3,25800
OI0058668,O019499,P0059,6,26900
OI0058669,O019499,P0071,6,19500
OI0058670,O019500,P0050,6,6900
OI0058671,O019500,P0028,5,14800
OI0058672,O019500,P0088,7,22000
OI0058673,O019500,P0035,8,15200
OI0058674,O019500,P0085,4,8600
OI0058675,O019501,P0068,4,25800
OI0058676,O019501,P0084,4,8800
OI0058677,O019502,P0065,5,23200
OI0058678,O019502,P0055,4,22400
OI0058679,O019502,P0074,2,15100
OI0058680,O019502,P0076,4,18300
OI0058681,O019502,P0040,6,20900
OI0058682,O019503,P0078,5,15900
OI0058683,O019503,P0088,1,22000
OI0058684,O019503,P0027,5,28700
OI0058685,O019504,P0061,3,5300
OI0058686,O019505,P0023,2,25600
OI0058687,O019505,P0062,4,12000
OI0058688,O019506,P0010,2,23100
OI0058689,O019506,P0091,5,18200
OI0058690,O019506,P0047,1,19500
OI0058691,O019506,P0008,6,16800
OI0058692,O019507,P0096,1,7800
OI0058693,O019507,P0077,5,10800
OI0058694,O019507,P0022,5,21200
OI0058695,O019507,P0094,1,19100
OI0058696,O019508,P0047,3,19500
OI0058697,O019508,P0042,5,26600
OI0058698,O019508,P0027,4,28700
OI0058699,O019508,P0022,6,21200
OI0058700,O019509,P0030,8,5600
OI0058701,O019509,P0065,2,23200
OI0058702,O019509,P0099,3,7400
OI0058703,O019509,P0083,2,26000
OI0058704,O019509,P0002,8,18800
OI0058705,O019510,P0030,6,5600
OI0058706,O019511,P0097,8,27000
OI0058707,O019511,P0095,8,19500
OI0058708,O019511,P0094,4,19100
OI0058709,O019511,P0056,5,7200
OI0058710,O019511,P0094,6,19100
OI0058711,O019512,P0002,2,18800
OI0058712,O019512,P0033,7,20600
OI0058713,O019512,P0045,8,11200
OI0058714,O019513,P0065,7,23200
OI0058715,O019513,P0044,3,28900
OI0058716,O019513,P0022,2,21200
OI0058717,O019513,P0041,8,20500
OI0058718,O019514,P0012,8,12600
OI0058719,O019515,P0092,8,26800
OI0058720,O019515,P0015,1,28900
OI0058721,O019516,P0011,2,7300
OI0058722,O019516,P0075,5,27300
OI0058723,O019517,P0090,8,14800
OI0058724,O019518,P0054,7,15300
OI0058725,O019518,P0045,5,11200
OI0058726,O019518,P0003,3,12600
OI0058727,O019518,P0053,7,14700
OI0058728,O019519,P0077,8,10800
OI0058729,O019519,P0079,3,28000
OI0058730,O019520,P0028,3,14800
OI0058731,O019521,P0092,6,26800
OI0058732,O019521,P0010,3,23100
OI0058733,O019522,P0021,8,18100
OI0058734,O019522,P0064,2,19400
OI0058735,O019523,P0061,3,5300
OI0058736,O019523,P0045,3,11200
OI0058737,O019524,P0032,8,20900
OI0058738,O019524,P0075,7,27300
OI0058739,O019525,P0033,5,20600
OI0058740,O019525,P0094,8,19100
OI0058741,O019525,P0001,8,12300
OI0058742,O019525,P0021,1,18100
OI0058743,O019526,P0056,1,7200
OI0058744,O019526,P0017,5,12500
OI0058745,O019526,P0063,2,7300
OI0058746,O019526,P0090,5,14800
OI0058747,O019527,P0064,3,19400
OI0058748,O019527,P0040,7,20900
OI0058749,O019527,P0005,6,24300
OI0058750,O019528,P0067,8,24800
OI0058751,O019528,P0032,7,20900
OI0058752,O019528,P0077,3,10800
OI0058753,O019528,P0075,8,27300
OI0058754,O019528,P0008,5,16800
OI0058755,O019529,P0008,5,16800
OI0058756,O019529,P0080,7,12300
OI0058757,O019529,P0004,2,26300
OI0058758,O019529,P0083,8,26000
OI0058759,O019529,P0032,1,20900
OI0058760,O019530,P0072,4,7500
OI0058761,O019530,P0035,2,15200
OI0058762,O019530,P0024,6,17500
OI0058763,O019531,P0051,4,13700
OI0058764,O019531,P0005,1,24300
OI0058765,O019532,P0006,4,18800
OI0058766,O019532,P0030,4,5600
OI0058767,O019532,P0078,1,15900
OI0058768,O019533,P0098,4,5800
OI0058769,O019533,P0049,8,18300
OI0058770,O019534,P0007,8,16000
OI0058771,O019534,P0075,8,27300
OI0058772,O019534,P0064,8,19400
OI0058773,O019534,P0054,6,15300
OI0058774,O019535,P0034,6,24900
OI0058775,O019535,P0026,8,14600
OI0058776,O019535,P0075,2,27300
OI0058777,O019535,P0066,1,8800
OI0058778,O019535,P0072,7,7500
OI0058779,O019536,P0005,6,24300
OI0058780,O019536,P0050,1,6900
OI0058781,O019537,P0047,3,19500
OI0058782,O019538,P0038,1,7300
OI0058783,O019538,P0032,4,20900
OI0058784,O019538,P0039,7,15800
OI0058785,O019538,P0067,5,24800
OI0058786,O019539,P0023,8,25600
OI0058787,O019539,P0056,8,7200
OI0058788,O019539,P0020,2,9600
OI0058789,O019539,P0040,7,20900
OI0058790,O019539,P0085,3,8600
OI0058791,O019540,P0052,8,28900
OI0058792,O019541,P0051,5,13700
OI0058793,O019541,P0092,5,26800
OI0058794,O019541,P0088,8,22000
OI0058795,O019541,P0027,1,28700
OI0058796,O019541,P0058,4,7700
OI0058797,O019542,P0003,7,12600
OI0058798,O019543,P0020,4,9600
OI0058799,O019543,P0086,5,15300
OI0058800,O019543,P0094,7,19100
OI0058801,O019543,P0066,4,8800
OI0058802,O019543,P0020,7,9600
OI0058803,O019544,P0023,6,25600
OI0058804,O019545,P0041,8,20500
OI0058805,O019545,P0071,3,19500
OI0058806,O019546,P0056,7,7200
OI0058807,O019546,P0090,3,14800
OI0058808,O019547,P0093,3,23000
OI0058809,O019547,P0066,2,8800
OI0058810,O019547,P0021,4,18100
OI0058811,O019548,P0065,1,23200
OI0058812,O019548,P0038,8,7300
OI0058813,O019548,P0087,3,11200
OI0058814,O019548,P0099,6,7400
OI0058815,O019548,P0019,1,21400
OI0058816,O019549,P0033,3,20600
OI0058817,O019549,P0008,4,16800
OI0058818,O019549,P0079,5,28000
OI0058819,O019550,P0097,8,27000
OI0058820,O019550,P0065,3,23200
OI0058821,O019551,P0058,6,7700
OI0058822,O019552,P0029,5,30000
OI0058823,O019552,P0033,1,20600
OI0058824,O019552,P0061,5,5300
OI0058825,O019552,P0072,4,7500
OI0058826,O019553,P0001,3,12300
OI0058827,O019553,P0028,3,14800
OI0058828,O019553,P0001,7,12300
OI0058829,O019554,P0028,8,14800
OI0058830,O019555,P0051,5,13700
OI0058831,O019555,P0042,6,26600
OI0058832,O019555,P0052,4,28900
OI0058833,O019555,P0030,5,5600
OI0058834,O019555,P0045,1,11200
OI0058835,O019556,P0016,1,13800
OI0058836,O019556,P0059,7,26900
OI0058837,O019557,P0026,7,14600
OI0058838,O019557,P0082,8,15800
OI0058839,O019557,P0073,7,23100
OI0058840,O019558,P0080,1,12300
OI0058841,O019559,P0057,8,8900
OI0058842,O019559,P0073,7,23100
OI0058843,O019560,P0010,2,23100
OI0058844,O019560,P0056,7,7200
OI0058845,O019560,P0019,3,21400
OI0058846,O019561,P0053,2,14700
OI0058847,O019561,P0063,1,7300
OI0058848,O019561,P0025,8,5400
OI0058849,O019561,P0015,3,28900
OI0058850,O019562,P0089,8,7300
OI0058851,O019562,P0086,8,15300
OI0058852,O019562,P0045,6,11200
OI0058853,O019563,P0026,7,14600
OI0058854,O019564,P0025,8,5400
OI0058855,O019564,P0025,2,5400
OI0058856,O019564,P0023,8,25600
OI0058857,O019564,P0098,6,5800
OI0058858,O019565,P0034,8,24900
OI0058859,O019565,P0058,6,7700
OI0058860,O019565,P0071,8,19500
OI0058861,O019565,P0068,5,25800
OI0058862,O019566,P0041,2,20500
OI0058863,O019567,P0094,7,19100
OI0058864,O019567,P0016,1,13800
OI0058865,O019567,P0062,8,12000
OI0058866,O019568,P0066,7,8800
OI0058867,O019568,P0040,8,20900
OI0058868,O019568,P0010,5,23100
OI0058869,O019569,P0099,6,7400
OI0058870,O019569,P0036,2,19800
OI0058871,O019569,P0036,2,19800
OI0058872,O019569,P0043,8,20300
OI0058873,O019569,P0062,1,12000
OI0058874,O019570,P0069,1,8000
OI0058875,O019571,P0010,4,23100
OI0058876,O019571,P0077,8,10800
OI0058877,O019571,P0003,3,12600
OI0058878,O019571,P0099,5,7400
OI0058879,O019572,P0011,4,7300
OI0058880,O019573,P0040,1,20900
OI0058881,O019573,P0047,2,19500
OI0058882,O019573,P0061,5,5300
OI0058883,O019574,P0078,3,15900
OI0058884,O019574,P0092,3,26800
OI0058885,O019574,P0081,5,12500
OI0058886,O019575,P0025,1,5400
OI0058887,O019575,P0054,1,15300
OI0058888,O019575,P0035,7,15200
OI0058889,O019575,P0083,4,26000
OI0058890,O019575,P0015,2,28900
OI0058891,O019576,P0066,7,8800
OI0058892,O019576,P0048,8,22700
OI0058893,O019577,P0021,6,18100
OI0058894,O019578,P0090,8,14800
OI0058895,O019578,P0074,8,15100
OI0058896,O019578,P0061,1,5300
OI0058897,O019578,P0014,5,11900
OI0058898,O019578,P0022,6,21200
OI0058899,O019579,P0005,6,24300
OI0058900,O019579,P0044,6,28900
OI0058901,O019579,P0088,4,22000
OI0058902,O019580,P0018,2,7200
OI0058903,O019580,P0007,1,16000
OI0058904,O019580,P0073,1,23100
OI0058905,O019581,P0039,4,15800
OI0058906,O019581,P0067,8,24800
OI0058907,O019581,P0014,8,11900
OI0058908,O019582,P0097,2,27000
OI0058909,O019582,P0009,3,20100
OI0058910,O019582,P0085,3,8600
OI0058911,O019583,P0058,5,7700
OI0058912,O019583,P0024,1,17500
OI0058913,O019584,P0100,1,27800
OI0058914,O019584,P0001,8,12300
OI0058915,O019585,P0056,6,7200
OI0058916,O019585,P0089,4,7300
OI0058917,O019585,P0026,4,14600
OI0058918,O019585,P0098,5,5800
OI0058919,O019586,P0018,6,7200
OI0058920,O019586,P0062,5,12000
OI0058921,O019586,P0028,8,14800
OI0058922,O019586,P0037,7,16100
OI0058923,O019587,P0004,6,26300
OI0058924,O019588,P0063,4,7300
OI0058925,O019588,P0035,5,15200
OI0058926,O019588,P0094,7,19100
OI0058927,O019589,P0075,7,27300
OI0058928,O019589,P0030,2,5600
OI0058929,O019589,P0041,1,20500
OI0058930,O019589,P0031,4,6900
OI0058931,O019590,P0079,1,28000
OI0058932,O019590,P0018,7,7200
OI0058933,O019590,P0061,6,5300
OI0058934,O019591,P0016,2,13800
OI0058935,O019591,P0022,8,21200
OI0058936,O019591,P0059,2,26900
OI0058937,O019592,P0063,2,7300
OI0058938,O019592,P0039,8,15800
OI0058939,O019592,P0008,7,16800
OI0058940,O019592,P0037,4,16100
OI0058941,O019593,P0032,5,20900
OI0058942,O019594,P0016,7,13800
OI0058943,O019594,P0026,2,14600
OI0058944,O019594,P0089,8,7300
OI0058945,O019594,P0022,1,21200
OI0058946,O019594,P0050,3,6900
OI0058947,O019595,P0059,8,26900
OI0058948,O019595,P0065,1,23200
OI0058949,O019596,P0040,3,20900
OI0058950,O019596,P0092,8,26800
OI0058951,O019596,P0090,4,14800
OI0058952,O019596,P0090,4,14800
OI0058953,O019596,P0010,1,23100
OI0058954,O019597,P0028,4,14800
OI0058955,O019597,P0100,2,27800
OI0058956,O019597,P0002,4,18800
OI0058957,O019597,P0034,1,24900
OI0058958,O019597,P0005,6,24300
OI0058959,O019598,P0060,2,9300
OI0058960,O019598,P0079,4,28000
OI0058961,O019598,P0010,2,23100
OI0058962,O019599,P0053,1,14700
OI0058963,O019599,P0007,5,16000
OI0058964,O019600,P0016,8,13800
OI0058965,O019600,P0068,3,25800
OI0058966,O019600,P0043,1,20300
OI0058967,O019600,P0044,3,28900
OI0058968,O019600,P0011,8,7300
OI0058969,O019601,P0048,7,22700
OI0058970,O019601,P0073,2,23100
OI0058971,O019601,P0046,4,11000
OI0058972,O019602,P0018,6,7200
OI0058973,O019602,P0001,3,12300
OI0058974,O019602,P0062,8,12000
OI0058975,O019602,P0017,6,12500
OI0058976,O019603,P0091,6,18200
OI0058977,O019603,P0056,1,7200
OI0058978,O019603,P0087,3,11200
OI0058979,O019603,P0066,6,8800
OI0058980,O019604,P0066,6,8800
OI0058981,O019604,P0097,2,27000
OI0058982,O019604,P0042,8,26600
OI0058983,O019604,P0085,1,8600
OI0058984,O019604,P0031,3,6900
OI0058985,O019605,P0066,3,8800
OI0058986,O019606,P0013,3,25800
OI0058987,O019606,P0089,7,7300
OI0058988,O019606,P0058,6,7700
OI0058989,O019607,P0016,1,13800
OI0058990,O019607,P0095,2,19500
OI0058991,O019608,P0069,2,8000
OI0058992,O019608,P0041,4,20500
OI0058993,O019608,P0085,8,8600
OI0058994,O019609,P0008,1,16800
OI0058995,O019610,P0083,4,26000
OI0058996,O019611,P0054,7,15300
OI0058997,O019611,P0039,4,15800
OI0058998,O019611,P0070,1,15900
OI0058999,O019612,P0037,7,16100
OI0059000,O019612,P0035,2,15200
OI0059001,O019612,P0019,1,21400
OI0059002,O019612,P0045,7,11200
OI0059003,O019612,P0082,8,15800
OI0059004,O019613,P0034,2,24900
OI0059005,O019613,P0040,7,20900
OI0059006,O019613,P0077,4,10800
OI0059007,O019613,P0086,4,15300
OI0059008,O019614,P0009,4,20100
OI0059009,O019614,P0100,5,27800
OI0059010,O019614,P0042,5,26600
OI0059011,O019614,P0036,1,19800
OI0059012,O019615,P0082,2,15800
OI0059013,O019615,P0004,4,26300
OI0059014,O019615,P0076,5,18300
OI0059015,O019615,P0011,6,7300
OI0059016,O019615,P0078,4,15900
OI0059017,O019616,P0001,1,12300
OI0059018,O019617,P0082,4,15800
OI0059019,O019617,P0062,8,12000
OI0059020,O019617,P0020,1,9600
OI0059021,O019618,P0028,3,14800
OI0059022,O019618,P0045,4,11200
OI0059023,O019619,P0047,4,19500
OI0059024,O019619,P0042,2,26600
OI0059025,O019619,P0030,7,5600
OI0059026,O019619,P0013,8,25800
OI0059027,O019619,P0071,1,19500
OI0059028,O019620,P0009,1,20100
OI0059029,O019620,P0058,2,7700
OI0059030,O019621,P0014,6,11900
OI0059031,O019621,P0032,8,20900
OI0059032,O019621,P0052,8,28900
OI0059033,O019621,P0027,5,28700
OI0059034,O019622,P0046,8,11000
OI0059035,O019622,P0030,2,5600
OI0059036,O019623,P0028,6,14800
OI0059037,O019623,P0080,4,12300
OI0059038,O019623,P0027,4,28700
OI0059039,O019623,P0090,8,14800
OI0059040,O019624,P0080,8,12300
OI0059041,O019624,P0038,3,7300
OI0059042,O019624,P0067,1,24800
OI0059043,O019625,P0083,8,26000
OI0059044,O019625,P0049,8,18300
OI0059045,O019625,P0068,8,25800
OI0059046,O019626,P0094,6,19100
OI0059047,O019626,P0002,4,18800
OI0059048,O019626,P0002,3,18800
OI0059049,O019626,P0081,3,12500
OI0059050,O019627,P0097,6,27000
OI0059051,O019628,P0032,5,20900
OI0059052,O019628,P0090,7,14800
OI0059053,O019628,P0019,3,21400
OI0059054,O019628,P0089,1,7300
OI0059055,O019628,P0090,5,14800
OI0059056,O019629,P0084,8,8800
OI0059057,O019629,P0034,5,24900
OI0059058,O019629,P0071,3,19500
OI0059059,O019629,P0077,6,10800
OI0059060,O019629,P0013,6,25800
OI0059061,O019630,P0097,8,27000
OI0059062,O019630,P0079,3,28000
OI0059063,O019630,P0095,7,19500
OI0059064,O019630,P0074,7,15100
OI0059065,O019631,P0022,1,21200
OI0059066,O019632,P0003,4,12600
OI0059067,O019632,P0014,4,11900
OI0059068,O019632,P0051,8,13700
OI0059069,O019632,P0005,3,24300
OI0059070,O019632,P0056,6,7200
OI0059071,O019633,P0097,1,27000
OI0059072,O019633,P0021,1,18100
OI0059073,O019633,P0002,8,18800
OI0059074,O019633,P0062,6,12000
OI0059075,O019634,P0047,4,19500
OI0059076,O019634,P0024,4,17500
OI0059077,O019634,P0050,1,6900
OI0059078,O019634,P0032,3,20900
OI0059079,O019635,P0082,6,15800
OI0059080,O019635,P0063,4,7300
OI0059081,O019635,P0078,3,15900
OI0059082,O019635,P0004,4,26300
OI0059083,O019636,P0082,2,15800
OI0059084,O019637,P0043,7,20300
OI0059085,O019637,P0013,6,25800
OI0059086,O019637,P0087,4,11200
OI0059087,O019637,P0011,6,7300
OI0059088,O019637,P0060,7,9300
OI0059089,O019638,P0028,1,14800
OI0059090,O019638,P0049,4,18300
OI0059091,O019639,P0035,7,15200
OI0059092,O019639,P0012,3,12600
OI0059093,O019639,P0083,4,26000
OI0059094,O019639,P0057,6,8900
OI0059095,O019640,P0005,5,24300
OI0059096,O019640,P0012,7,12600
OI0059097,O019640,P0076,6,18300
OI0059098,O019640,P0064,1,19400
OI0059099,O019640,P0045,6,11200
OI0059100,O019641,P0057,5,8900
OI0059101,O019641,P0073,7,23100
OI0059102,O019641,P0025,2,5400
OI0059103,O019641,P0029,3,30000
OI0059104,O019642,P0062,1,12000
OI0059105,O019643,P0006,4,18800
OI0059106,O019644,P0049,1,18300
OI0059107,O019644,P0042,7,26600
OI0059108,O019644,P0030,5,5600
OI0059109,O019644,P0078,3,15900
OI0059110,O019644,P0008,2,16800
OI0059111,O019645,P0068,2,25800
OI0059112,O019645,P0059,5,26900
OI0059113,O019645,P0021,6,18100
OI0059114,O019645,P0038,6,7300
OI0059115,O019645,P0059,3,26900
OI0059116,O019646,P0100,3,27800
OI0059117,O019646,P0013,7,25800
OI0059118,O019646,P0051,4,13700
OI0059119,O019647,P0008,4,16800
OI0059120,O019647,P0048,8,22700
OI0059121,O019647,P0068,1,25800
OI0059122,O019647,P0045,4,11200
OI0059123,O019648,P0035,5,15200
OI0059124,O019649,P0032,8,20900
OI0059125,O019650,P0055,2,22400
OI0059126,O019650,P0011,8,7300
OI0059127,O019650,P0073,1,23100
OI0059128,O019650,P0098,8,5800
OI0059129,O019651,P0100,8,27800
OI0059130,O019651,P0065,3,23200
OI0059131,O019652,P0055,1,22400
OI0059132,O019652,P0065,7,23200
OI0059133,O019653,P0052,4,28900
OI0059134,O019653,P0076,4,18300
OI0059135,O019654,P0096,2,7800
OI0059136,O019655,P0066,3,8800
OI0059137,O019656,P0036,8,19800
OI0059138,O019656,P0012,7,12600
OI0059139,O019657,P0076,2,18300
OI0059140,O019657,P0018,2,7200
OI0059141,O019657,P0067,1,24800
OI0059142,O019657,P0053,6,14700
OI0059143,O019657,P0051,7,13700
OI0059144,O019658,P0085,6,8600
OI0059145,O019659,P0053,1,14700
OI0059146,O019659,P0013,7,25800
OI0059147,O019659,P0099,6,7400
OI0059148,O019659,P0047,4,19500
OI0059149,O019660,P0089,4,7300
OI0059150,O019661,P0020,4,9600
OI0059151,O019661,P0058,1,7700
OI0059152,O019661,P0019,7,21400
OI0059153,O019661,P0005,3,24300
OI0059154,O019662,P0088,2,22000
OI0059155,O019662,P0046,5,11000
OI0059156,O019662,P0095,8,19500
OI0059157,O019662,P0086,5,15300
OI0059158,O019662,P0027,1,28700
OI0059159,O019663,P0019,7,21400
OI0059160,O019663,P0013,7,25800
OI0059161,O019663,P0008,2,16800
OI0059162,O019664,P0046,1,11000
OI0059163,O019664,P0079,7,28000
OI0059164,O019664,P0013,3,25800
OI0059165,O019664,P0022,6,21200
OI0059166,O019664,P0082,4,15800
OI0059167,O019665,P0090,8,14800
OI0059168,O019665,P0001,5,12300
OI0059169,O019665,P0019,6,21400
OI0059170,O019666,P0049,6,18300
OI0059171,O019666,P0009,7,20100
OI0059172,O019666,P0059,3,26900
OI0059173,O019667,P0036,6,19800
OI0059174,O019667,P0062,7,12000
OI0059175,O019667,P0018,1,7200
OI0059176,O019667,P0023,6,25600
OI0059177,O019668,P0082,3,15800
OI0059178,O019668,P0049,8,18300
OI0059179,O019668,P0090,5,14800
OI0059180,O019668,P0001,3,12300
OI0059181,O019668,P0099,7,7400
OI0059182,O019669,P0081,2,12500
OI0059183,O019669,P0037,3,16100
OI0059184,O019669,P0055,5,22400
OI0059185,O019669,P0050,6,6900
OI0059186,O019670,P0087,2,11200
OI0059187,O019670,P0090,8,14800
OI0059188,O019670,P0056,2,7200
OI0059189,O019670,P0096,3,7800
OI0059190,O019671,P0038,2,7300
OI0059191,O019671,P0025,8,5400
OI0059192,O019671,P0007,5,16000
OI0059193,O019671,P0036,5,19800
OI0059194,O019672,P0043,7,20300
OI0059195,O019672,P0078,3,15900
OI0059196,O019672,P0021,6,18100
OI0059197,O019673,P0035,6,15200
OI0059198,O019673,P0036,5,19800
OI0059199,O019673,P0040,2,20900
OI0059200,O019673,P0012,6,12600
OI0059201,O019673,P0034,8,24900
OI0059202,O019674,P0090,1,14800
OI0059203,O019674,P0022,3,21200
OI0059204,O019674,P0008,5,16800
OI0059205,O019674,P0076,3,18300
OI0059206,O019674,P0081,8,12500
OI0059207,O019675,P0092,1,26800
OI0059208,O019675,P0030,2,5600
OI0059209,O019675,P0065,4,23200
OI0059210,O019675,P0060,1,9300
OI0059211,O019676,P0040,6,20900
OI0059212,O019676,P0038,3,7300
OI0059213,O019676,P0007,3,16000
OI0059214,O019677,P0021,3,18100
OI0059215,O019677,P0037,1,16100
OI0059216,O019677,P0005,6,24300
OI0059217,O019677,P0074,2,15100
OI0059218,O019678,P0005,1,24300
OI0059219,O019678,P0020,8,9600
OI0059220,O019678,P0050,5,6900
OI0059221,O019679,P0047,8,19500
OI0059222,O019680,P0024,4,17500
OI0059223,O019681,P0092,8,26800
OI0059224,O019682,P0042,7,26600
OI0059225,O019682,P0021,2,18100
OI0059226,O019682,P0081,8,12500
OI0059227,O019682,P0078,8,15900
OI0059228,O019683,P0016,2,13800
OI0059229,O019684,P0075,6,27300
OI0059230,O019684,P0010,8,23100
OI0059231,O019684,P0055,4,22400
OI0059232,O019684,P0001,1,12300
OI0059233,O019684,P0063,1,7300
OI0059234,O019685,P0023,2,25600
OI0059235,O019685,P0017,8,12500
OI0059236,O019685,P0017,5,12500
OI0059237,O019686,P0074,6,15100
OI0059238,O019686,P0099,3,7400
OI0059239,O019686,P0088,2,22000
OI0059240,O019686,P0009,5,20100
OI0059241,O019686,P0053,4,14700
OI0059242,O019687,P0025,2,5400
OI0059243,O019687,P0035,6,15200
OI0059244,O019688,P0074,6,15100
OI0059245,O019688,P0025,2,5400
OI0059246,O019688,P0039,2,15800
OI0059247,O019688,P0051,5,13700
OI0059248,O019688,P0074,8,15100
OI0059249,O019689,P0022,6,21200
OI0059250,O019689,P0012,8,12600
OI0059251,O019689,P0034,8,24900
OI0059252,O019690,P0033,5,20600
OI0059253,O019690,P0059,7,26900
OI0059254,O019691,P0029,7,30000
OI0059255,O019692,P0017,4,12500
OI0059256,O019692,P0044,2,28900
OI0059257,O019692,P0094,8,19100
OI0059258,O019693,P0039,5,15800
OI0059259,O019693,P0055,7,22400
OI0059260,O019693,P0048,5,22700
OI0059261,O019693,P0025,7,5400
OI0059262,O019694,P0010,5,23100
OI0059263,O019694,P0100,1,27800
OI0059264,O019695,P0047,7,19500
OI0059265,O019695,P0034,1,24900
OI0059266,O019695,P0051,6,13700
OI0059267,O019695,P0063,5,7300
OI0059268,O019696,P0004,3,26300
OI0059269,O019697,P0029,1,30000
OI0059270,O019697,P0072,1,7500
OI0059271,O019697,P0065,1,23200
OI0059272,O019697,P0094,6,19100
OI0059273,O019698,P0043,2,20300
OI0059274,O019698,P0011,3,7300
OI0059275,O019699,P0040,8,20900
OI0059276,O019700,P0023,6,25600
OI0059277,O019700,P0088,1,22000
OI0059278,O019700,P0093,2,23000
OI0059279,O019700,P0007,2,16000
OI0059280,O019701,P0044,5,28900
OI0059281,O019702,P0039,4,15800
OI0059282,O019702,P0055,1,22400
OI0059283,O019702,P0080,2,12300
OI0059284,O019702,P0045,5,11200
OI0059285,O019703,P0029,5,30000
OI0059286,O019703,P0085,8,8600
OI0059287,O019703,P0083,5,26000
OI0059288,O019703,P0062,1,12000
OI0059289,O019704,P0004,2,26300
OI0059290,O019704,P0023,3,25600
OI0059291,O019705,P0049,1,18300
OI0059292,O019705,P0020,3,9600
OI0059293,O019705,P0038,6,7300
OI0059294,O019705,P0032,2,20900
OI0059295,O019705,P0075,2,27300
OI0059296,O019706,P0049,2,18300
OI0059297,O019706,P0052,1,28900
OI0059298,O019706,P0096,6,7800
OI0059299,O019706,P0088,3,22000
OI0059300,O019707,P0017,4,12500
OI0059301,O019707,P0085,3,8600
OI0059302,O019708,P0036,4,19800
OI0059303,O019708,P0006,1,18800
OI0059304,O019708,P0086,2,15300
OI0059305,O019708,P0010,7,23100
